i,dir,p_now,p_future,gross_ret,net_ret,balance
646,1,111259.01,111137.08,-0.001095911243502834,-0.001095911243502834,10076.169323026841
648,1,111137.08,110957.69,-0.0016141327448948584,-0.0016141327448948584,10059.905048179438
650,1,110957.69,111274.35,0.002853880609807291,0.002853880609807291,10088.61481613294
652,1,111274.35,111212.02,-0.0005601470599468916,-0.0005601470599468916,10082.963708204747
654,1,111212.02,111462.74,0.0022544325694291434,0.0022544325694291434,10105.695069984895
656,1,111462.74,111242.91,-0.001972228567142742,-0.001972228567142742,10085.764329477037
658,1,111242.91,111266.76,0.00021439568598125014,0.00021439568598125014,10087.9266738391
660,1,111266.76,111255.6,-0.00010029949645329328,-0.00010029949645329328,10086.914859873455
662,1,111255.6,111043.23,-0.0019088477344062493,-0.0019088477344062493,10067.660475296037
664,-1,111043.23,110861.95,0.0016325173538269677,0.0016325173538269677,10084.096105734396
666,1,110861.95,111291.31,0.0038729248403082117,0.0038729248403082117,10123.151052034349
668,-1,111291.31,111490.2,-0.0017871116801482234,-0.0017871116801482234,10105.059850549354
670,1,111490.2,112650.88,0.010410601111129125,0.010410601111129125,10210.25959785751
672,1,112650.88,113713.28,0.009430907241914088,0.009430907241914088,10306.551609040767
674,1,113713.28,113499.97,-0.0018758582990482386,-0.0018758582990482386,10287.21797867038
676,1,113499.97,113400.0,-0.0008807931843506367,-0.0008807931843506367,10278.157067188838
678,1,113400.0,113510.9,0.0009779541446206519,0.0009779541446206519,10288.208633491759
680,1,113510.9,116400.0,0.02545218124426829,0.02545218124426829,10550.065984310237
682,1,116400.0,116041.99,-0.0030756872852233386,-0.0030756872852233386,10517.617280504026
684,1,116041.99,116038.0,-3.438410527090152e-05,-3.438410527090152e-05,10517.255641644255
686,1,116038.0,115763.38,-0.0023666385149692104,-0.0023666385149692104,10492.365099370962
688,1,115763.38,116000.0,0.0020439969876484554,0.0020439969876484554,10513.811462027385
690,1,116000.0,116707.12,0.006095862068965507,0.006095862068965507,10577.902206519013
692,1,116707.12,116719.47,0.00010582045037188514,0.00010582045037188514,10579.021564894496
694,1,116719.47,116903.46,0.0015763436897031635,0.0015763436897031635,10595.697738781551
696,1,116903.46,117853.59,0.00812747543999115,0.00812747543999115,10681.814011923068
698,1,117853.59,117658.3,-0.0016570560133127854,-0.0016570560133127854,10664.113647781522
700,1,117658.3,117662.64,3.68864754971554e-05,3.68864754971554e-05,10664.50700934829
702,1,117662.64,118070.52,0.003466520893972813,0.003466520893972813,10701.475745720116
704,1,118070.52,118593.74,0.0044314194601666745,0.0044314194601666745,10748.898473592202
706,1,118593.74,118017.83,-0.004856158512245301,-0.004856158512245301,10696.700118772407
708,1,118017.83,117948.87,-0.0005843184881471064,-0.0005843184881471064,10690.449839130843
710,1,117948.87,117958.86,8.46977169006724e-05,8.46977169006724e-05,10691.355295824858
712,1,117958.86,117998.42,0.00033537116245452303,0.00033537116245452303,10694.940868078633
714,1,117998.42,117845.13,-0.0012990851911406365,-0.0012990851911406365,10681.047228776786
716,1,117845.13,116905.19,-0.007976061463040529,-0.007976061463040529,10595.854539590424
718,1,116905.19,117392.85,0.004171414459871237,0.004171414459871237,10640.054240431564
720,-1,117392.85,117741.44,-0.002969431272858536,-0.002969431272858536,10608.459330625115
722,1,117741.44,117694.88,-0.000395442760000253,-0.000395442760000253,10604.264292188063
724,1,117694.88,118006.11,0.0026443801123718913,0.0026443801123718913,10632.30599778866
726,1,118006.11,117847.66,-0.001342727084216233,-0.001342727084216233,10618.029712557754
728,1,117847.66,117499.25,-0.0029564439378770846,-0.0029564439378770846,10586.638102981864
730,1,117499.25,117486.51,-0.00010842622399720447,-0.00010842622399720447,10585.490233787532
732,-1,117486.51,117426.49,0.0005108671625362327,0.0005108671625362327,10590.898013147322
734,-1,117426.49,117414.85,9.912584460280982e-05,9.912584460280982e-05,10591.947844857978
736,-1,117414.85,117625.79,-0.0017965359577598594,-0.0017965359577598594,10572.919029691973
738,1,117625.79,117543.9,-0.0006961908608648093,-0.0006961908608648093,10565.558260090838
740,1,117543.9,117768.57,0.0019113709856488637,0.0019113709856488637,10585.75296159636
742,1,117768.57,117677.59,-0.0007725320940893399,-0.0007725320940893399,10577.575127693424
744,1,117677.59,117731.21,0.0004556517515357239,0.0004556517515357239,10582.394818327359
746,-1,117731.21,117940.68,-0.0017792223489421222,-0.0017792223489421222,10563.566384961261
748,1,117940.68,117846.74,-0.0007965021059738175,-0.0007965021059738175,10555.152482089044
750,1,117846.74,117784.5,-0.000528143587171015,-0.000528143587171015,10549.577845994017
752,1,117784.5,118099.0,0.002670130619903288,0.002670130619903288,10577.74659682766
754,1,118099.0,117940.95,-0.0013382839820827996,-0.0013382839820827996,10563.590567990594
756,1,117940.95,117830.3,-0.0009381813526174732,-0.0009381813526174732,10553.68000430302
758,1,117830.3,117533.12,-0.002522101700496493,-0.002522101700496493,10527.062550017672
760,-1,117533.12,117468.83,0.0005469947534787467,0.0005469947534787467,10532.820798002072
762,-1,117468.83,117282.59,0.0015854418572144313,0.0015854418572144313,10549.519972969763
764,-1,117282.59,117055.91,0.0019327676852974873,0.0019327676852974873,10569.909744268922
766,-1,117055.91,117210.3,-0.0013189423754853546,-0.0013189423754853546,10555.96864240215
768,-1,117210.3,117504.09,-0.002506520331404305,-0.002506520331404305,10529.509892382302
770,-1,117504.09,117530.3,-0.00022305606553785218,-0.00022305606553785218,10527.161221333667
772,-1,117530.3,117482.68,0.00040517211306367873,0.00040517211306367873,10531.426533490276
774,1,117482.68,117152.76,-0.002808243734310434,-0.002808243734310434,10501.85172091425
776,-1,117152.76,117496.45,-0.002933691020168938,-0.002933691020168938,10471.042532825459
778,-1,117496.45,117418.94,0.0006596795052105087,0.0006596795052105087,10477.950064982551
780,-1,117418.94,117393.39,0.00021759692260892027,0.00021759692260892027,10480.23003467194
782,-1,117393.39,117568.93,-0.0014953141739921794,-0.0014953141739921794,10464.558798154398
784,-1,117568.93,117521.63,0.00040231717682548407,0.00040231717682548407,10468.768869906795
786,-1,117521.63,117726.32,-0.0017417219281250507,-0.0017417219281250507,10450.535185605606
788,-1,117726.32,117868.65,-0.001208990478934524,-0.001208990478934524,10437.900588066439
790,1,117868.65,117800.0,-0.0005824279823345435,-0.0005824279823345435,10431.821262687123
792,1,117800.0,117793.6,-5.432937181659714e-05,-5.432937181659714e-05,10431.254508391017
794,1,117793.6,117929.43,0.0011531186753779288,0.0011531186753779288,10443.282982772263
796,1,117929.43,117904.47,-0.00021165200238815185,-0.00021165200238815185,10441.072641017454
798,1,117904.47,117925.71,0.00018014584179892879,0.00018014584179892879,10442.953556837654
800,1,117925.71,117798.02,-0.0010828003494742777,-0.0010828003494742777,10431.645923076767
802,1,117798.02,117750.0,-0.000407646919702076,-0.000407646919702076,10427.393494748801
804,1,117750.0,118008.9,0.002198726114649663,0.002198726114649663,10450.320477133433
806,1,118008.9,118495.42,0.00412273989504186,0.00412273989504186,10493.404430280483
808,1,118495.42,118661.63,0.001402670246664517,0.001402670246664517,10508.123216461056
810,1,118661.63,118773.32,0.0009412478153216775,0.0009412478153216775,10518.01396448168
812,1,118773.32,118650.12,-0.0010372699862225554,-0.0010372699862225554,10507.103944281655
814,1,118650.12,118614.49,-0.0003002946815392482,-0.0003002946815392482,10503.948716848807
816,1,118614.49,118761.32,0.0012378757435116405,0.0012378757435116405,10516.951300176484
818,1,118761.32,118952.58,0.001610457007382493,0.001610457007382493,10533.888398094154
820,1,118952.58,119073.8,0.0010190615453653518,0.0010190615453653518,10544.623078683822
822,1,119073.8,119072.04,-1.4780749417631078e-05,-1.4780749417631078e-05,10544.467221252393
824,1,119072.04,118607.4,-0.003902175523321838,-0.003902175523321838,10503.320859355152
826,1,118607.4,118609.93,2.1330878174463663e-05,2.1330878174463663e-05,10503.544904412829
828,-1,118609.93,119098.77,-0.004121408721849962,-0.004121408721849962,10460.25550283344
830,1,119098.77,119148.68,0.00041906394163415683,0.00041906394163415683,10464.639018734957
832,1,119148.68,119081.56,-0.0005633297825875516,-0.0005633297825875516,10458.743975911675
834,1,119081.56,119703.29,0.005221043459625374,0.005221043459625374,10513.349532743005
836,1,119703.29,120779.84,0.008993487146426782,0.008993487146426782,10607.90120663162
838,1,120779.84,121460.06,0.005631900158172165,0.005631900158172165,10667.643847115125
840,1,121460.06,122540.84,0.008898233707442582,0.008898233707442582,10762.567035174518
842,1,122540.84,122138.8,-0.0032808653833285017,-0.0032808653833285017,10727.256501553062
844,1,122138.8,122787.41,0.005310433703294981,0.005310433703294981,10784.222886022799
846,1,122787.41,122507.85,-0.002276780656909394,-0.002276780656909394,10759.669575956103
848,1,122507.85,122034.26,-0.0038657930899939075,-0.0038657930899939075,10718.074919658753
850,1,122034.26,121970.24,-0.0005246067784570041,-0.0005246067784570041,10712.45214490389
852,1,121970.24,121473.29,-0.004074354531072633,-0.004074354531072633,10668.8058169684
854,-1,121473.29,121897.04,-0.0034884211994257175,-0.0034884211994257175,10631.588528583932
856,1,121897.04,121788.29,-0.0008921463556457176,-0.0008921463556457176,10622.103595623432
858,1,121788.29,121211.51,-0.004735923297716105,-0.004735923297716105,10571.798127734164
860,-1,121211.51,119952.76,0.01038473986505073,0.01038473986505073,10681.583501196514
862,-1,119952.76,120368.27,-0.0034639469737920425,-0.0034639469737920425,10644.583062352238
864,-1,120368.27,119885.42,0.004011439227298075,0.004011439227298075,10687.28316040679
866,-1,119885.42,119700.0,0.001546643453390728,0.001546643453390728,10703.812576941367
868,-1,119700.0,119957.24,-0.0021490392648286782,-0.0021490392648286782,10680.809663430153
870,-1,119957.24,120300.64,-0.0028626867373739984,-0.0028626867373739984,10650.233851262235
872,-1,120300.64,120091.33,0.0017398909930985695,0.0017398909930985695,10668.76409721444
874,-1,120091.33,120012.43,0.0006569999682741745,0.0006569999682741745,10675.773474887834
876,-1,120012.43,119878.79,0.0011135513213089698,0.0011135513213089698,10687.66149654679
878,-1,119878.79,119461.93,0.0034773457423118437,0.0034773457423118437,10724.826190747079
880,-1,119461.93,118609.97,0.007131644365698686,0.007131644365698686,10801.311837023419
882,-1,118609.97,118249.96,0.0030352423156332353,0.0030352423156332353,10834.096435775502
884,-1,118249.96,117258.31,0.008386049348346525,0.008386049348346525,10924.95170313066
886,-1,117258.31,117412.91,-0.0013184566620481064,-0.0013184566620481064,10910.547627775113
888,-1,117412.91,117363.64,0.00041963017525081803,0.00041963017525081803,10915.12602278824
890,-1,117363.64,116996.1,0.003131634294914476,0.003131634294914476,10949.308205774518
892,-1,116996.1,116942.79,0.00045565621418164337,0.00045565621418164337,10954.29732609947
894,-1,116942.79,116794.63,0.0012669442895965055,0.0012669442895965055,10968.175810543313
896,-1,116794.63,116720.07,0.0006383855148134332,0.0006383855148134332,10975.17773510469
898,-1,116720.07,116998.65,-0.002386736060045136,-0.002386736060045136,10948.982882638911
900,-1,116998.65,117156.96,-0.0013530925356832757,-0.0013530925356832757,10934.167895627088
902,-1,117156.96,117261.63,-0.0008934168315737345,-0.0008934168315737345,10924.399125989881
904,-1,117261.63,118109.2,-0.007228025058154008,-0.007228025058154008,10845.437295361951
906,1,118109.2,115944.89,-0.01832465210161438,-0.01832465210161438,10646.69843003457
908,1,115944.89,116498.84,0.004777700854259326,0.004777700854259326,10697.565170218788
910,-1,116498.84,117114.13,-0.005281511815911744,-0.005281511815911744,10641.065853370792
912,-1,117114.13,117498.38,-0.0032809875290027435,-0.0032809875290027435,10606.152649010586
914,1,117498.38,116731.85,-0.006523749518929534,-0.006523749518929534,10536.96076576891
916,-1,116731.85,116540.33,0.001640683326787018,0.001640683326787018,10554.248581612317
918,-1,116540.33,116511.12,0.0002506428461289678,0.0002506428461289678,10556.893928515567
920,-1,116511.12,117537.48,-0.008809116245728221,-0.008809116245728221,10463.89702270545
922,1,117537.48,117757.14,0.0018688506849049435,0.0018688506849049435,10483.452483823108
924,1,117757.14,117680.43,-0.0006514254677041365,-0.0006514254677041365,10476.62329588568
926,1,117680.43,118163.75,0.004107055013310212,0.004107055013310212,10519.651364115609
928,1,118163.75,117697.63,-0.003944695390929898,-0.003944695390929898,10478.154543865392
930,1,117697.63,117399.99,-0.002528852959910899,-0.002528852959910899,10451.656831732735
932,-1,117399.99,117612.65,-0.0018114141236298398,-0.0018114141236298398,10432.724552932401
934,1,117612.65,117877.21,0.0022494178984999724,0.0022494178984999724,10456.192110271888
936,1,117877.21,117986.5,0.0009271512279600547,0.0009271512279600547,10465.886581626713
938,1,117986.5,118349.98,0.003080691435036975,0.003080691435036975,10498.1287487788
940,1,118349.98,118182.39,-0.001416054316189963,-0.001416054316189963,10483.262828252173
942,1,118182.39,118750.86,0.004810107495710758,0.004810107495710758,10533.688449361855
944,1,118750.86,119142.4,0.0032971550690243934,0.0032971550690243934,10568.419653628192
946,1,119142.4,118791.25,-0.0029473134669101286,-0.0029473134669101286,10537.271208059097
948,1,118791.25,118820.87,0.00024934496438078213,0.00024934496438078213,10539.89862357314
950,1,118820.87,118799.37,-0.00018094464381557263,-0.00018094464381557263,10537.991485370847
952,1,118799.37,118563.41,-0.0019862058191049137,-0.0019862058191049137,10517.060865360925
954,1,118563.41,119060.8,0.004195139124288039,0.004195139124288039,10561.18139886972
956,-1,119060.8,118942.55,0.000993190033999447,0.000993190033999447,10571.670658982337
958,1,118942.55,119242.0,0.002517601985160045,0.002517601985160045,10598.285918019848
960,1,119242.0,119084.14,-0.0013238623974773933,-0.0013238623974773933,10584.255245815268
962,1,119084.14,119744.44,0.005544818982611721,0.005544818982611721,10642.943025219072
964,1,119744.44,119322.13,-0.0035267608249702764,-0.0035267608249702764,10605.40791069534
966,1,119322.13,119820.44,0.0041761741933370455,0.0041761741933370455,10649.697941521797
968,1,119820.44,119376.82,-0.003702373317941321,-0.003702373317941321,10610.268784018972
970,1,119376.82,118636.67,-0.006200114896677711,-0.006200114896677711,10544.483898473422
972,1,118636.67,118585.41,-0.00043207551257118393,-0.00043207551257118393,10539.92788518819
974,-1,118585.41,119042.18,-0.0038518229181818686,-0.0038518229181818686,10499.329949404038
976,-1,119042.18,118002.0,0.008737911217687633,0.008737911217687633,10591.072162347138
978,-1,118002.0,118246.99,-0.002076151251673819,-0.002076151251673819,10569.083494620714
980,-1,118246.99,118171.2,0.0006409465475611942,0.0006409465475611942,10575.857712197478
982,-1,118171.2,118364.77,-0.001638047172238366,-0.001638047172238366,10558.533958378017
984,-1,118364.77,118603.79,-0.0020193508592125653,-0.0020193508592125653,10537.21257375714
986,-1,118603.79,118523.07,0.0006805853337400469,0.0006805853337400469,10544.384046093342
988,1,118523.07,118300.9,-0.0018744873888265623,-0.0018744873888265623,10524.618731175997
990,-1,118300.9,118381.8,-0.0006838494043579502,-0.0006838494043579502,10517.421476925587
992,-1,118381.8,118851.75,-0.003969782517245113,-0.003969782517245113,10475.669601019988
994,1,118851.75,118417.49,-0.0036537955898839902,-0.0036537955898839902,10437.3936456307
996,-1,118417.49,118126.48,0.0024574917100507188,0.0024574917100507188,10463.043453989372
998,-1,118126.48,118000.0,0.0010707167436123655,0.0010707167436123655,10474.246409804702
1000,-1,118000.0,118404.08,-0.003424406779660938,-0.003424406779660938,10438.378329387127
1002,-1,118404.08,118632.15,-0.0019262005160631812,-0.0019262005160631812,10418.271919662198
1004,1,118632.15,118963.91,0.0027965437699646323,0.0027965437699646323,10447.407073092927
1006,1,118963.91,118420.78,-0.004565502260307386,-0.004565502260307386,10399.70941248637
1008,1,118420.78,119232.58,0.00685521578223014,0.00685521578223014,10471.001664581454
1010,1,119232.58,119514.62,0.0023654608497105656,0.0023654608497105656,10495.770409076276
1012,1,119514.62,118929.92,-0.004892288491566976,-0.004892288491566976,10444.422072293823
